"annotation_id","annotator","created_at","duygu_label","id","label","lead_time","text","updated_at"
4057,"2","2024-08-06T23:53:20.061356Z","[{""start"":181,""end"":189,""text"":""pegasus "",""labels"":[""negative""]},{""start"":102,""end"":110,""text"":""pegasus "",""labels"":[""negative""]},{""start"":6,""end"":10,""text"":""thy "",""labels"":[""positive""]},{""start"":157,""end"":161,""text"":""thy "",""labels"":[""positive""]}]",48598,"[{""start"":181,""end"":189,""text"":""pegasus "",""labels"":[""Entity""]},{""start"":102,""end"":110,""text"":""pegasus "",""labels"":[""Entity""]},{""start"":6,""end"":10,""text"":""thy "",""labels"":[""Entity""]},{""start"":157,""end"":161,""text"":""thy "",""labels"":[""Entity""]}]",60.544,"sonuç thy uç gerçekten memnunum kabin ekip inanılmaz derece freundly profesyonel uç iç eğlence iyiydi pegasus check süreç kafa karış bekle uzun sür genel ol thy nin hizmet memnunum pegasus check süreç geliş gerek","2024-08-06T23:53:20.061356Z"
4056,"2","2024-08-06T23:52:18.049162Z","[{""start"":0,""end"":21,""text"":""pegasus uç kabin ekip"",""labels"":[""positive""]},{""start"":138,""end"":145,""text"":""pegasus"",""labels"":[""positive""]},{""start"":173,""end"":184,""text"":""sunexpress "",""labels"":[""negative""]},{""start"":93,""end"":104,""text"":""sunexpress "",""labels"":[""negative""]}]",48599,"[{""start"":0,""end"":21,""text"":""pegasus uç kabin ekip"",""labels"":[""Entity""]},{""start"":138,""end"":145,""text"":""pegasus"",""labels"":[""Entity""]},{""start"":173,""end"":184,""text"":""sunexpress "",""labels"":[""Entity""]},{""start"":93,""end"":104,""text"":""sunexpress "",""labels"":[""Entity""]}]",50.941,"pegasus uç kabin ekip profesyonel freundly ol söyle uç gecik fark et can sıkıcı ol diğer yan sunexpress uçak yenilenmeye ihtiyaç genel ol pegasus hizmet memnunum gecik azal sunexpress filo yenilemeleri gerek","2024-08-06T23:52:18.049162Z"
4055,"2","2024-08-06T23:51:26.185251Z","[{""start"":211,""end"":233,""text"":""thy nin müşteri destek"",""labels"":[""positive""]},{""start"":6,""end"":17,""text"":""sunexpress "",""labels"":[""neutral""]},{""start"":170,""end"":187,""text"":""sunexpress hizmet"",""labels"":[""negative""]},{""start"":118,""end"":145,""text"":""thy nin müşteri destek ekip"",""labels"":[""positive""]}]",48600,"[{""start"":211,""end"":233,""text"":""thy nin müşteri destek"",""labels"":[""Entity""]},{""start"":6,""end"":17,""text"":""sunexpress "",""labels"":[""Entity""]},{""start"":170,""end"":187,""text"":""sunexpress hizmet"",""labels"":[""Entity""]},{""start"":118,""end"":145,""text"":""thy nin müşteri destek ekip"",""labels"":[""Entity""]}]",70.145,"sonuç sunexpress uç gerçekten karışık duygu iç kabin ekip freundly uç iç yemeği iyi uçak koltuk rahatsız et diğer yan thy nin müşteri destek ekip yardımcı hızlı genel ol sunexpress hizmet tamamen memnun değilim thy nin müşteri destek hala iyi","2024-08-06T23:51:26.185251Z"
4054,"2","2024-08-06T23:50:15.283830Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]},{""start"":70,""end"":76,""text"":""BluTV "",""labels"":[""negative""]},{""start"":123,""end"":131,""text"":""netflix "",""labels"":[""negative""]},{""start"":147,""end"":153,""text"":""BluTV "",""labels"":[""negative""]}]",48601,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]},{""start"":70,""end"":76,""text"":""BluTV "",""labels"":[""Entity""]},{""start"":123,""end"":131,""text"":""netflix "",""labels"":[""Entity""]},{""start"":147,""end"":153,""text"":""BluTV "",""labels"":[""Entity""]}]",24.395,"netflix te izlediğim dizi gerçekten beğendi sezon sabırsızlıkla bekle BluTV nin içerik seçenek sınırlı ol fark et genel ol netflix hizmet memnunum BluTV nin içerik çeşitliliğini artır gerek","2024-08-06T23:50:15.283830Z"
4053,"2","2024-08-06T23:49:42.168677Z","[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""positive""]},{""start"":55,""end"":62,""text"":""puhutv "",""labels"":[""negative""]},{""start"":140,""end"":147,""text"":""puhutv "",""labels"":[""negative""]},{""start"":114,""end"":130,""text"":""BluTV nin hizmet"",""labels"":[""positive""]}]",48602,"[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""Entity""]},{""start"":55,""end"":62,""text"":""puhutv "",""labels"":[""Entity""]},{""start"":140,""end"":147,""text"":""puhutv "",""labels"":[""Entity""]},{""start"":114,""end"":130,""text"":""BluTV nin hizmet"",""labels"":[""Entity""]}]",28.927999999999997,"BluTV nin dizi kaliteli ol söyle çeşitli kaliteli dizi puhutv nin reklam ara ol fark et izleme keyif boz genel ol BluTV nin hizmet memnunum puhutv nin reklam ara azal gerek","2024-08-06T23:49:49.961497Z"
4052,"2","2024-08-06T23:49:18.912699Z","[{""start"":0,""end"":18,""text"":""puhutv nin arayüz "",""labels"":[""positive""]},{""start"":127,""end"":144,""text"":""puhutv nin hizmet"",""labels"":[""negative""]},{""start"":85,""end"":93,""text"":""netflix "",""labels"":[""positive""]}]",48603,"[{""start"":0,""end"":18,""text"":""puhutv nin arayüz "",""labels"":[""Entity""]},{""start"":127,""end"":144,""text"":""puhutv nin hizmet"",""labels"":[""Entity""]},{""start"":85,""end"":93,""text"":""netflix "",""labels"":[""Entity""]}]",59.212,"puhutv nin arayüz kullanıcı dost ol söyle dizi kaliteli olmadığını fark et diğer yan netflix içerik kaliteli ol söyle genel ol puhutv nin hizmet tamamen memnun değilim arayüz beğen","2024-08-06T23:49:18.912699Z"
4051,"2","2024-08-06T23:48:18.554340Z","[{""start"":0,""end"":23,""text"":""turkcell fiber internet"",""labels"":[""positive""]}]",48604,"[{""start"":0,""end"":23,""text"":""turkcell fiber internet"",""labels"":[""Entity""]}]",6.378,"turkcell fiber internet hizmet mükemmel hız bağlantı kalite gerçekten etkileyici","2024-08-06T23:48:18.554340Z"
4047,"2","2024-08-06T23:47:55.719947Z","[{""start"":0,""end"":23,""text"":""vodafone müşteri hizmet"",""labels"":[""positive""]}]",48605,"[{""start"":0,""end"":23,""text"":""vodafone müşteri hizmet"",""labels"":[""Entity""]}]",5.506,"vodafone müşteri hizmet yardımcı ol sorun çöz teşekkür","2024-08-06T23:47:55.719947Z"
4048,"2","2024-08-06T23:48:00.997266Z","[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""positive""]}]",48606,"[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""Entity""]}]",4.203,"türk telekom memnunum fiyat hizmet açı oldukça tatmin et","2024-08-06T23:48:00.997266Z"
4049,"2","2024-08-06T23:48:05.201195Z","[{""start"":0,""end"":3,""text"":""thy"",""labels"":[""positive""]}]",48607,"[{""start"":0,""end"":3,""text"":""thy"",""labels"":[""Entity""]}]",3.267,"thy yaptığım seyahat harikaydı uç ekip profesyoneldi","2024-08-06T23:48:05.201195Z"
4050,"2","2024-08-06T23:48:10.948135Z","[{""start"":0,""end"":16,""text"":""pegasus havayolu"",""labels"":[""positive""]}]",48608,"[{""start"":0,""end"":16,""text"":""pegasus havayolu"",""labels"":[""Entity""]}]",4.86,"pegasus havayolu nın check işlemi hızlıydı seyahat sorunsuz geç","2024-08-06T23:48:10.948135Z"
4046,"2","2024-08-06T23:47:47.215792Z","[{""start"":0,""end"":11,""text"":""sunexpress "",""labels"":[""negative""]}]",48609,"[{""start"":0,""end"":11,""text"":""sunexpress "",""labels"":[""Entity""]}]",5.334,"sunexpress yaşadığım deneyim iyi değildi uç saat ciddi bir rötar yaşa","2024-08-06T23:47:47.215792Z"
4045,"2","2024-08-06T23:47:41.181849Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]}]",48610,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]}]",4.013,"netflix te izlediğim dizi harikaydı sezon sabırsızlıkla bekle","2024-08-06T23:47:41.181849Z"
4044,"2","2024-08-06T23:47:36.402587Z","[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""positive""]}]",48611,"[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""Entity""]}]",5.035,"BluTV nin içerik kalite gerçekten iyi çeşitli kaliteli dizi","2024-08-06T23:47:36.402587Z"
4043,"2","2024-08-06T23:47:30.175396Z","[{""start"":0,""end"":6,""text"":""puhutv"",""labels"":[""negative""]}]",48612,"[{""start"":0,""end"":6,""text"":""puhutv"",""labels"":[""Entity""]}]",4.917,"puhutv nin reklam ara durum izleme keyif boz","2024-08-06T23:47:30.175396Z"
4042,"2","2024-08-06T23:47:24.116518Z","[{""start"":0,""end"":26,""text"":""turkcell internet kampanya"",""labels"":[""positive""]},{""start"":36,""end"":45,""text"":""vodafone "",""labels"":[""negative""]}]",48613,"[{""start"":0,""end"":26,""text"":""turkcell internet kampanya"",""labels"":[""Entity""]},{""start"":36,""end"":45,""text"":""vodafone "",""labels"":[""Entity""]}]",9.449,"turkcell internet kampanya memnunum vodafone al hizmet iyi değil","2024-08-06T23:47:24.116518Z"
4041,"2","2024-08-06T23:47:13.779002Z","[{""start"":0,""end"":22,""text"":""thy nin müşteri hizmet"",""labels"":[""positive""]},{""start"":35,""end"":43,""text"":""pegasus "",""labels"":[""negative""]}]",48614,"[{""start"":0,""end"":22,""text"":""thy nin müşteri hizmet"",""labels"":[""Entity""]},{""start"":35,""end"":43,""text"":""pegasus "",""labels"":[""Entity""]}]",11.285,"thy nin müşteri hizmet yardımcı ol pegasus uç rötar can sıkıcı","2024-08-06T23:47:13.779002Z"
4040,"2","2024-08-06T23:47:01.732482Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]},{""start"":23,""end"":31,""text"":"" puhutv "",""labels"":[""positive""]}]",48615,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]},{""start"":23,""end"":31,""text"":"" puhutv "",""labels"":[""Entity""]}]",17.452,"netflix içerik kaliteli puhutv nin arayüz kullanıcı dost ol","2024-08-06T23:47:01.732482Z"
4037,"2","2024-08-06T23:46:11.469103Z","[{""start"":35,""end"":49,""text"":""müşteri hizmet"",""labels"":[""positive""]},{""start"":0,""end"":22,""text"":""türk telekom internet "",""labels"":[""negative""]}]",48616,"[{""start"":35,""end"":49,""text"":""müşteri hizmet"",""labels"":[""Entity""]},{""start"":0,""end"":22,""text"":""türk telekom internet "",""labels"":[""Entity""]}]",32.339,"türk telekom internet bağlantı kes müşteri hizmet arıza bildirim hızlıca yanıt ver","2024-08-06T23:46:11.469103Z"
4039,"2","2024-08-06T23:46:42.824168Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]},{""start"":22,""end"":28,""text"":""BluTV "",""labels"":[""positive""]},{""start"":46,""end"":53,""text"":""puhutv "",""labels"":[""negative""]},{""start"":68,""end"":85,""text"":""turkcell internet"",""labels"":[""negative""]}]",48617,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]},{""start"":22,""end"":28,""text"":""BluTV "",""labels"":[""Entity""]},{""start"":46,""end"":53,""text"":""puhutv "",""labels"":[""Entity""]},{""start"":68,""end"":85,""text"":""turkcell internet"",""labels"":[""Entity""]}]",23.985,"netflix içerik harika BluTV nin dizi kaliteli puhutv nin reklam ara turkcell internet hız düş","2024-08-06T23:46:42.824168Z"
4038,"2","2024-08-06T23:46:17.982833Z","[{""start"":0,""end"":21,""text"":""turkcell mobil tarife"",""labels"":[""positive""]}]",48618,"[{""start"":0,""end"":21,""text"":""turkcell mobil tarife"",""labels"":[""Entity""]}]",5.542,"turkcell mobil tarife gerçekten uygun fiyatlı kullanışlı","2024-08-06T23:46:17.982833Z"
4036,"2","2024-08-06T23:45:34.737537Z","[{""start"":0,""end"":30,""text"":""türk telekom internet bağlantı"",""labels"":[""positive""]}]",48619,"[{""start"":0,""end"":30,""text"":""türk telekom internet bağlantı"",""labels"":[""Entity""]}]",6.938,"türk telekom internet bağlantı stabil kopma yaşamıyorum","2024-08-06T23:45:34.737537Z"
4035,"2","2024-08-06T23:45:26.411874Z","[{""start"":0,""end"":24,""text"":""vodafone müşteri hizmet "",""labels"":[""positive""]}]",48620,"[{""start"":0,""end"":24,""text"":""vodafone müşteri hizmet "",""labels"":[""Entity""]}]",22.12,"vodafone müşteri hizmet ilgili çözüm üre","2024-08-06T23:45:26.411874Z"
4034,"2","2024-08-06T23:45:03.593744Z","[{""start"":0,""end"":11,""text"":""turkcell tv"",""labels"":[""positive""]}]",48621,"[{""start"":0,""end"":11,""text"":""turkcell tv"",""labels"":[""Entity""]}]",5.87,"turkcell tv içerik oldukça geniş kaliteli","2024-08-06T23:45:03.593744Z"
4033,"2","2024-08-06T23:44:55.547139Z","[{""start"":0,""end"":8,""text"":""pegasus "",""labels"":[""positive""]}]",48622,"[{""start"":0,""end"":8,""text"":""pegasus "",""labels"":[""Entity""]}]",3.887,"pegasus havayolu nın uçak iç hizmet gayet iyi kabin ekip nazik","2024-08-06T23:44:55.547139Z"
4032,"2","2024-08-06T23:44:50.809547Z","[{""start"":0,""end"":11,""text"":""sunexpress "",""labels"":[""positive""]}]",48623,"[{""start"":0,""end"":11,""text"":""sunexpress "",""labels"":[""Entity""]}]",3.155,"sunexpress yaptığım seyahat uçak temizdi memnun kal","2024-08-06T23:44:50.809547Z"
4027,"2","2024-08-06T23:44:23.207388Z","[{""start"":0,""end"":11,""text"":""anadolujet "",""labels"":[""positive""]}]",48624,"[{""start"":0,""end"":11,""text"":""anadolujet "",""labels"":[""Entity""]}]",5.129,"anadolujet fiyat uygun seyahat et ideal","2024-08-06T23:44:23.207388Z"
4028,"2","2024-08-06T23:44:28.220285Z","[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""positive""]}]",48625,"[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""Entity""]}]",4.195,"thy nin yemekleri ikram kaliteli seyahat boyunca keyif al","2024-08-06T23:44:28.220285Z"
4029,"2","2024-08-06T23:44:37.372747Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]}]",48626,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]}]",6.313,"netflix orijinal dizi gerçekten başarılı izlemekten büyük keyif al","2024-08-06T23:44:37.372747Z"
4030,"2","2024-08-06T23:44:42.118476Z","[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""positive""]}]",48627,"[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""Entity""]}]",3.936,"BluTV nin yerli dizi film harika türkiye nin kültür yansı","2024-08-06T23:44:42.118476Z"
4031,"2","2024-08-06T23:44:46.155525Z","[{""start"":0,""end"":7,""text"":""puhutv "",""labels"":[""positive""]}]",48628,"[{""start"":0,""end"":7,""text"":""puhutv "",""labels"":[""Entity""]}]",3.307,"puhutv nin içerik çeşitliliği oldukça zevk uygun bir şey bul mümkün","2024-08-06T23:44:46.155525Z"
4026,"2","2024-08-06T23:44:12.631228Z","[{""start"":0,""end"":5,""text"":""gain "",""labels"":[""positive""]}]",48629,"[{""start"":0,""end"":5,""text"":""gain "",""labels"":[""Entity""]}]",8.853,"gain kısa içerik eğlenceli bilgi hızlıca izle keyif al","2024-08-06T23:44:12.631228Z"
4025,"2","2024-08-06T23:44:02.812974Z","[{""start"":0,""end"":28,""text"":""türk telekom internet hizmet"",""labels"":[""positive""]},{""start"":44,""end"":58,""text"":""müşteri hizmet"",""labels"":[""negative""]}]",48630,"[{""start"":0,""end"":28,""text"":""türk telekom internet hizmet"",""labels"":[""Entity""]},{""start"":44,""end"":58,""text"":""müşteri hizmet"",""labels"":[""Entity""]}]",21.886,"türk telekom internet hizmet oldukça stabil müşteri hizmet yeterince hızlı değil","2024-08-06T23:44:02.812974Z"
4024,"2","2024-08-06T23:43:40.253457Z","[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""positive""]},{""start"":28,""end"":39,""text"":""sunexpress "",""labels"":[""negative""]}]",48631,"[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""Entity""]},{""start"":28,""end"":39,""text"":""sunexpress "",""labels"":[""Entity""]}]",6.526,"thy nin uç konfor harikaydı sunexpress le yaptığım uç ciddi bir rötar yaşa","2024-08-06T23:43:40.253457Z"
4023,"2","2024-08-06T23:43:32.948523Z","[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""positive""]},{""start"":26,""end"":33,""text"":""puhutv "",""labels"":[""positive""]}]",48632,"[{""start"":0,""end"":6,""text"":""BluTV "",""labels"":[""Entity""]},{""start"":26,""end"":33,""text"":""puhutv "",""labels"":[""Entity""]}]",6.299,"BluTV nin içerik kaliteli puhutv nin arayüz kullanıcı dost ol","2024-08-06T23:43:32.948523Z"
4022,"2","2024-08-06T23:43:25.878737Z","[{""start"":0,""end"":9,""text"":""turkcell "",""labels"":[""positive""]},{""start"":28,""end"":37,""text"":""vodafone "",""labels"":[""negative""]}]",48633,"[{""start"":0,""end"":9,""text"":""turkcell "",""labels"":[""Entity""]},{""start"":28,""end"":37,""text"":""vodafone "",""labels"":[""Entity""]}]",12.235,"turkcell kampanya avantajlı vodafone al hizmet kesinti uğra","2024-08-06T23:43:25.878737Z"
4021,"2","2024-08-06T23:43:12.775453Z","[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""negative""]},{""start"":4,""end"":13,""text"":""helpdesk "",""labels"":[""negative""]},{""start"":27,""end"":48,""text"":""havaalanındaki lounge"",""labels"":[""positive""]}]",48634,"[{""start"":0,""end"":4,""text"":""thy "",""labels"":[""Entity""]},{""start"":4,""end"":13,""text"":""helpdesk "",""labels"":[""Entity""]},{""start"":27,""end"":48,""text"":""havaalanındaki lounge"",""labels"":[""Entity""]}]",20.04,"thy helpdesk uçak kalkmadı havaalanındaki lounge hizmet iyiydi","2024-08-06T23:43:12.775453Z"
4020,"2","2024-08-06T23:42:51.785076Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""neutral""]},{""start"":9,""end"":27,""text"":""internet bağlantı "",""labels"":[""negative""]},{""start"":31,""end"":45,""text"":""müşteri hizmet"",""labels"":[""positive""]}]",48635,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":9,""end"":27,""text"":""internet bağlantı "",""labels"":[""Entity""]},{""start"":31,""end"":45,""text"":""müşteri hizmet"",""labels"":[""Entity""]}]",43.1,"vodafone internet bağlantı kes müşteri hizmet hızlıca destek ver","2024-08-06T23:42:51.785076Z"
4019,"2","2024-08-06T23:42:07.946168Z","[{""start"":0,""end"":8,""text"":""pegasus "",""labels"":[""neutral""]}]",48636,"[{""start"":0,""end"":8,""text"":""pegasus "",""labels"":[""Entity""]}]",10.699,"pegasus havayolu nın uç saat rötarlı kabin ekip nazik yardımcı","2024-08-06T23:42:07.946168Z"
4017,"2","2024-08-06T23:41:27.803103Z","[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""positive""]},{""start"":20,""end"":26,""text"":""BluTV "",""labels"":[""positive""]}]",48637,"[{""start"":0,""end"":8,""text"":""netflix "",""labels"":[""Entity""]},{""start"":20,""end"":26,""text"":""BluTV "",""labels"":[""Entity""]}]",16.028,"netflix dizi harika BluTV nin içerik merak etmiyor değilim","2024-08-06T23:41:31.923214Z"
